Timestamp,Coor_X,Coor_Y,Altitud(m),Precisión(m),BSSID,Intensidad_señal(dBm),Etiqueta,Ubicación
20250520_152751,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-27,Segundo Piso,Segundo Piso
20250520_152751,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d2:1d:b8,-47,Segundo Piso,Segundo Piso
20250520_152751,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-55,Segundo Piso,Segundo Piso
20250520_152751,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-65,Segundo Piso,Segundo Piso
20250520_152814,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-32,Segundo Piso,Segundo Piso
20250520_152814,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-53,Segundo Piso,Segundo Piso
20250520_152814,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-60,Segundo Piso,Segundo Piso
20250520_152814,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-64,Segundo Piso,Segundo Piso
20250520_152815,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-32,Segundo Piso,Segundo Piso
20250520_152815,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-53,Segundo Piso,Segundo Piso
20250520_152815,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-60,Segundo Piso,Segundo Piso
20250520_152815,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-64,Segundo Piso,Segundo Piso
20250520_152953,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f0:e8,-58,Sala De Computo,Sala De Computo
20250520_152953,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-66,Sala De Computo,Sala De Computo
20250520_152953,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b6:48,-66,Sala De Computo,Sala De Computo
20250520_152953,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d2:1d:b8,-69,Sala De Computo,Sala De Computo
20250520_153021,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f0:e8,-58,Sala De Computo,Sala De Computo
20250520_153021,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-66,Sala De Computo,Sala De Computo
20250520_153021,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b6:48,-66,Sala De Computo,Sala De Computo
20250520_153021,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d2:1d:b8,-69,Sala De Computo,Sala De Computo
20250520_153034,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f0:e8,-47,Sala De Computo,Sala De Computo
20250520_153034,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-66,Sala De Computo,Sala De Computo
20250520_153034,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d2:27:c8,-68,Sala De Computo,Sala De Computo
20250520_153034,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d6:bc,-73,Sala De Computo,Sala De Computo
20250520_153047,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f0:e8,-45,Sala De Computo,Sala De Computo
20250520_153047,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d6:bc,-71,Sala De Computo,Sala De Computo
20250520_153047,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:2c,-76,Sala De Computo,Sala De Computo
20250520_153047,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:fe:5c,-78,Sala De Computo,Sala De Computo
20250520_153302,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f0:e8,-39,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153302,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-66,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153302,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-73,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153302,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d6:bc,-76,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153317,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-37,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153317,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-43,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153317,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-52,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153317,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-58,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153328,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-34,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153328,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-41,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153328,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-62,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153328,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a5:8c,-88,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153339,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-36,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153339,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-53,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153339,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-57,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153339,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-58,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153350,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-45,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153350,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-63,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153350,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-63,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153350,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-74,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153537,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-50, Salón B-204, Salón B-204
20250520_153537,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-63, Salón B-204, Salón B-204
20250520_153537,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-67, Salón B-204, Salón B-204
20250520_153537,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-70, Salón B-204, Salón B-204
20250520_153549,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:cf:88,-54, Salón B-204, Salón B-204
20250520_153549,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-56, Salón B-204, Salón B-204
20250520_153549,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-57, Salón B-204, Salón B-204
20250520_153549,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-63, Salón B-204, Salón B-204
20250520_153605,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-51, Salón B-204, Salón B-204
20250520_153605,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-60, Salón B-204, Salón B-204
20250520_153605,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-62, Salón B-204, Salón B-204
20250520_153605,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:bc,-86, Salón B-204, Salón B-204
20250520_153618,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:cf:88,-47, Salón B-204, Salón B-204
20250520_153618,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-53, Salón B-204, Salón B-204
20250520_153618,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-60, Salón B-204, Salón B-204
20250520_153618,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-62, Salón B-204, Salón B-204
20250520_153634,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-52, Salón B-204, Salón B-204
20250520_153634,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-62, Salón B-204, Salón B-204
20250520_153634,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-62, Salón B-204, Salón B-204
20250520_153634,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:cf:88,-72, Salón B-204, Salón B-204
20250520_153811,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:cf:88,-53,Entrada del  Segundo Piso del Bloque B Zona Rampa,Entrada del  Segundo Piso del Bloque B Zona Rampa
20250520_153811,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-58,Entrada del  Segundo Piso del Bloque B Zona Rampa,Entrada del  Segundo Piso del Bloque B Zona Rampa
20250520_153811,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-60,Entrada del  Segundo Piso del Bloque B Zona Rampa,Entrada del  Segundo Piso del Bloque B Zona Rampa
20250520_153811,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-65,Entrada del  Segundo Piso del Bloque B Zona Rampa,Entrada del  Segundo Piso del Bloque B Zona Rampa
20250520_153920,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-53,Salón B-205,Salón B-205
20250520_153920,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-54,Salón B-205,Salón B-205
20250520_153920,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-68,Salón B-205,Salón B-205
20250520_153920,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-68,Salón B-205,Salón B-205
20250520_153935,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-46,Salón B-205,Salón B-205
20250520_153935,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-54,Salón B-205,Salón B-205
20250520_153935,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-58,Salón B-205,Salón B-205
20250520_153935,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-59,Salón B-205,Salón B-205
20250520_153950,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-41,Salón B-205,Salón B-205
20250520_153950,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-54,Salón B-205,Salón B-205
20250520_153950,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-61,Salón B-205,Salón B-205
20250520_153950,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-62,Salón B-205,Salón B-205
20250520_154000,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-60,Salón B-205,Salón B-205
20250520_154000,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-64,Salón B-205,Salón B-205
20250520_154000,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-66,Salón B-205,Salón B-205
20250520_154000,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-67,Salón B-205,Salón B-205
20250520_154011,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-53,Salón B-205,Salón B-205
20250520_154011,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-57,Salón B-205,Salón B-205
20250520_154011,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-58,Salón B-205,Salón B-205
20250520_154011,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-64,Salón B-205,Salón B-205
20250520_154127,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-54,Salón B-201,Salón B-201
20250520_154127,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-61,Salón B-201,Salón B-201
20250520_154127,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-64,Salón B-201,Salón B-201
20250520_154127,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:3c,-86,Salón B-201,Salón B-201
20250520_154140,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-32,Salón B-201,Salón B-201
20250520_154140,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-57,Salón B-201,Salón B-201
20250520_154140,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-61,Salón B-201,Salón B-201
20250520_154140,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-64,Salón B-201,Salón B-201
20250520_154150,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-35,Salón B-201,Salón B-201
20250520_154150,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-54,Salón B-201,Salón B-201
20250520_154150,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-56,Salón B-201,Salón B-201
20250520_154150,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e1:58,-61,Salón B-201,Salón B-201
20250520_154203,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-32,Salón B-201,Salón B-201
20250520_154203,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-49,Salón B-201,Salón B-201
20250520_154203,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-62,Salón B-201,Salón B-201
20250520_154203,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-64,Salón B-201,Salón B-201
20250520_154214,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-53,Salón B-201,Salón B-201
20250520_154214,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-54,Salón B-201,Salón B-201
20250520_154214,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e1:58,-55,Salón B-201,Salón B-201
20250520_154214,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-62,Salón B-201,Salón B-201
20250520_154311,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-45,Salón B-202,Salón B-202
20250520_154311,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-53,Salón B-202,Salón B-202
20250520_154311,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-53,Salón B-202,Salón B-202
20250520_154311,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e1:58,-62,Salón B-202,Salón B-202
20250520_154322,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-38,Salón B-202,Salón B-202
20250520_154322,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-49,Salón B-202,Salón B-202
20250520_154322,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-50,Salón B-202,Salón B-202
20250520_154322,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-57,Salón B-202,Salón B-202
20250520_154334,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-50,Salón B-202,Salón B-202
20250520_154334,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-51,Salón B-202,Salón B-202
20250520_154334,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-53,Salón B-202,Salón B-202
20250520_154334,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-54,Salón B-202,Salón B-202
20250520_154348,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-49,Salón B-202,Salón B-202
20250520_154348,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-52,Salón B-202,Salón B-202
20250520_154348,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-55,Salón B-202,Salón B-202
20250520_154348,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ee:d8,-60,Salón B-202,Salón B-202
20250520_154403,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-55,Salón B-202,Salón B-202
20250520_154403,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-56,Salón B-202,Salón B-202
20250520_154403,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-57,Salón B-202,Salón B-202
20250520_154403,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-58,Salón B-202,Salón B-202
20250520_154457,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-46,Salón B-203,Salón B-203
20250520_154457,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-51,Salón B-203,Salón B-203
20250520_154457,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-53,Salón B-203,Salón B-203
20250520_154457,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:b8,-66,Salón B-203,Salón B-203
20250520_154509,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-35,Salón B-203,Salón B-203
20250520_154509,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-39,Salón B-203,Salón B-203
20250520_154509,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-65,Salón B-203,Salón B-203
20250520_154509,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:bc,-71,Salón B-203,Salón B-203
20250520_154523,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-35,Salón B-203,Salón B-203
20250520_154523,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-37,Salón B-203,Salón B-203
20250520_154523,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-58,Salón B-203,Salón B-203
20250520_154523,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ee:d8,-59,Salón B-203,Salón B-203
20250520_154533,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-36,Salón B-203,Salón B-203
20250520_154533,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-36,Salón B-203,Salón B-203
20250520_154533,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:ce:b8,-59,Salón B-203,Salón B-203
20250520_154533,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-60,Salón B-203,Salón B-203
20250520_154543,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-37,Salón B-203,Salón B-203
20250520_154543,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-39,Salón B-203,Salón B-203
20250520_154543,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ee:d8,-50,Salón B-203,Salón B-203
20250520_154543,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-63,Salón B-203,Salón B-203
20250520_154740,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-41,Escaleras del Segundo Piso Bloque B,Escaleras del Segundo Piso Bloque B
20250520_154740,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:0c,-43,Escaleras del Segundo Piso Bloque B,Escaleras del Segundo Piso Bloque B
20250520_154740,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ee:d8,-52,Escaleras del Segundo Piso Bloque B,Escaleras del Segundo Piso Bloque B
20250520_154740,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-61,Escaleras del Segundo Piso Bloque B,Escaleras del Segundo Piso Bloque B
20250520_154757,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:3c,-54,Escaleras del Segundo Piso Bloque B,Escaleras del Segundo Piso Bloque B
20250520_154757,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:da:28,-62,Escaleras del Segundo Piso Bloque B,Escaleras del Segundo Piso Bloque B
20250520_154757,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-66,Escaleras del Segundo Piso Bloque B,Escaleras del Segundo Piso Bloque B
20250520_154757,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d2:1d:b8,-75,Escaleras del Segundo Piso Bloque B,Escaleras del Segundo Piso Bloque B
20250520_154834,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-50,Tercer Piso,Tercer Piso
20250520_154834,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:3c,-51,Tercer Piso,Tercer Piso
20250520_154834,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-60,Tercer Piso,Tercer Piso
20250520_154834,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-65,Tercer Piso,Tercer Piso
20250520_154937,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-34,Pasillo Salones CAI,Pasillo Salones CAI
20250520_154937,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-43,Pasillo Salones CAI,Pasillo Salones CAI
20250520_154937,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-60,Pasillo Salones CAI,Pasillo Salones CAI
20250520_154937,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-61,Pasillo Salones CAI,Pasillo Salones CAI
20250520_154955,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b6:48,-58,Pasillo Salones CAI,Pasillo Salones CAI
20250520_154955,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:3c,-60,Pasillo Salones CAI,Pasillo Salones CAI
20250520_154955,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:c9:f8,-64,Pasillo Salones CAI,Pasillo Salones CAI
20250520_154955,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:f6:28,-66,Pasillo Salones CAI,Pasillo Salones CAI
20250520_155007,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:b6:48,-48,Pasillo Salones CAI,Pasillo Salones CAI
20250520_155007,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:c9:f8,-67,Pasillo Salones CAI,Pasillo Salones CAI
20250520_155007,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:3c,-68,Pasillo Salones CAI,Pasillo Salones CAI
20250520_155007,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d7:18,-73,Pasillo Salones CAI,Pasillo Salones CAI
20250520_155017,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:c9:f8,-54,Pasillo Salones CAI,Pasillo Salones CAI
20250520_155017,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f1:38,-66,Pasillo Salones CAI,Pasillo Salones CAI
